PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|LD_TYPE|LOT_SIZE|ACRE|ROAD_TYPE|LAND_DESC|ZONE_USAGE|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|ELECTRIC_FEATURE|SHORT_SALE_LENDER_APP_REQD
"LD"|73304966|"CN238552"|"AN5320"|"ACT"|190000|"0"|"Main Rd"||470||"01331"|"N"|"Envision creating your dream home, customizing the perfect layout with your ideal square footage, number of bedrooms and bathrooms, and perhaps even adding an inground pool for unforgettable summer days or a horse stable with sprawling acres to ride and roam. Nestled in the quiet town of Phillipston, this peaceful setting offers a ""Right to Farm"" lifestyle surrounded by nature. A significant portion of the land is currently enrolled in Chapter 61, allowing low taxes and future income potential from timber harvesting. Perc test has been completed. A wonderful opportunity to build your vision and make lasting memories."|8|10/22/2024 12:28:00 PM|0|"N"||"Worcester"|"MA"|"A"|675030|15.5|"A,C"|"I"|"A,D"|"N"|||||"B"|"N"
"LD"|73305942|"CN253941"|"BB3298"|"ACT"|58500|"0"|"Fitchburg State Rd"||462||"01431"|"N"|"Corner Lot"|2|10/24/2024 11:08:00 AM|0|"N"||"Middlesex"|"MA"|"A"|41817|0.96||"J"|"A"|"N"|||||"C"|"N"
"LD"|73306333|"CN227113"|"AN8977"|"ACT"|1050000|"0"|"Allen St (Ss)"||839|"842"|"01118"|"N"|"Commercial development opportunity in one of Springfield’s most populated and affluent neighborhoods, 16 Acres. The parcel is well-positioned at the busy, signalized intersection of Allen Street and Bicentennial Highway, with greater than 30,000 vehicles passing daily. Neighboring sites include Bicentennial Plaza (a popular local retail center), Florence Bank, McDonald’s, Wendy’s, and several medical properties. At the crossroads of Springfield's suburbs, the site benefits from great visibility, strong east-west commuter traffic, and is convenient to regional retail hub Five Town Plaza. Many usage and configuration possibilities for retailers, QSRs, etc. Split commercial and residential zoning. The site includes a right-of-way to the traffic signal."|10|10/25/2024 9:23:00 AM|0|"N"||"Hampden"|"MA"|"F"|150282|3.45||"D,G"|"G,D"|"N"|||||"C"|"N"
"LD"|73306879|"CN201370"|"AN7557"|"ACT"|350000|"0"|"Fairview Rd (Off)"||29||"02062"|"N"|"Attention developers and builders! Rare opportunity to acquire an expansive .37 acre lot with endless potential. This is a rare opportunity less than 1 mile from Norwood Center and the Norwood Central commuter rail, with effortless access to the highway. Don't miss out on this rare development opportunity to create tremendous value and bring your vision to life in this prime location!"|5|10/28/2024 9:33:00 AM|0|"N"||"Norfolk"|"MA"|"A"|16026|0.37|"O"|"O"|"A,B"|"N"|||||"B"|"N"
"LD"|73306904|"TM305063"|"AN8443"|"ACT"|34900|"Lot 0"|"North Sturbridge Rd"||430||"01507"|"N"|"Nestled along a scenic road in the charming town of Charlton, this 2.67-acre lot could house your future dream home. With ample space and serene surroundings, this property provides an ideal setting for those seeking privacy and tranquility. Central location for hassle free commutes to Worcester, Boston, Hartford. Don't miss your chance to design your future in a sought-after town!"|8|10/28/2024 10:24:00 AM|0|"N"||"Worcester"|"MA"|"B"|116305|2.67|"A"|"I"|"A,E"|"N"||"N"|||"B"|"N"
"LD"|73307070|"K0001035"|"AN0394"|"ACT"|75000|"Lot 3"|"Smith Road"||430||"01507"|"N"|"Welcome to the beautiful Northside Village section of Charlton.  For those looking for privacy and a dream house set back in the woods, this beautiful 16 acre parcel is located in a beautiful residential area that has quick access back to Route 20.  Perc tests completed.  Lots are approved."|2|10/28/2024 4:30:00 PM|0|"N"||"Worcester"|"MA"|"A"|705526|16.2|"A"|"I"|"A"|"N"|||||"B"|"N"
"LD"|73307071|"K0001035"|"AN0394"|"ACT"|75000|"Lot 4"|"Smith Road"||430||"01507"|"N"|"Welcome to the beautiful Northside Village section of Charlton.  For those looking for privacy and a dream house set back in the woods, this beautiful 7.4 acre parcel is located in a beautiful residential area that has quick access back to Route 20.  Perc tests completed.  Lots are approved."|2|10/28/2024 4:30:00 PM|0|"N"||"Worcester"|"MA"|"A"|322215|7.4|"A"|"I"|"A"|"N"|||||"B"|"N"
"LD"|73307074|"K0001035"|"AN0394"|"ACT"|80000|"Lot 5"|"Smith Road"||430||"01507"|"N"|"Welcome to the beautiful Northside Village section of Charlton.  For those looking for privacy and a dream house set back in the woods, this beautiful 2.3 acre parcel is located in a beautiful residential area that has quick access back to Route 20.  Perc tests completed.  Lots are approved."|2|10/28/2024 4:33:00 PM|0|"N"||"Worcester"|"MA"|"A"|101352|2.33|"A"|"I"|"A"|"N"|||||"B"|"N"
"LD"|73307307|"CT004352"|"AC1267"|"ACT"|2500000|"54"|"Main St"||451||"01740"|"N"|""|2|10/29/2024 12:02:00 PM|0|"N"||"Worcester"|"MA"|"C"|1096405|25.17||"I"|"I"|"N"|||||"B"|"N"
"LD"|73307464|"CT004352"|"AC1267"|"ACT"|950000|"124"|"Washington St"||69||"02762"|"N"|""|1|10/29/2024 4:07:00 PM|0|"N"||"Norfolk"|"MA"|"C"|97574|2.24||"D"|"A,B,F,G,H,I,J,K"|"N"|||||"F"|"N"
"LD"|73307466|"CT004352"|"AC1267"|"ACT"|1600000|"126"|"Washington St"||69||"02762"|"N"|""|1|10/29/2024 4:16:00 PM|0|"N"||"Norfolk"|"MA"|"C"|306313|7.03||"D"|"A,B,F,G,H,I,J,K"|"N"|||||"F"|"N"
"LD"|73307678|"CT004352"|"AC1267"|"ACT"|3900000|"130"|"Washington"||69||"02762"|"N"|""|1|10/30/2024 10:15:00 AM|0|"N"||"Norfolk"|"MA"|"C"|1981980|45.5||"D"|"A,B,F,G,H,I,J,K"|"N"|||||"F"|"N"
"LD"|73307920|"CN216907"|"AN2436"|"ACT"|1299000|"512"|"North Main"||201||"02025"|"N"|"PREMIUM BUILDERS PACKAGE!  NEW CONSTRUCTION:  Starting at  $1,299,000  ""Final Designs to be determined""  Existing house is a tear down. Build to Suit!  Primary Suite, custom finishes, 2 car garage!  Single family home with up to 3,200 square feet of living area. 3 bedrooms and 2 1/2 baths. Pick out your finishes!  Schedule a meeting with the builder today and bring your ideas!   (See attached document for LOT 1). EXTERIOR PICTURE IS A FACSIMILE- IDEA OF STYLE HOME  Additional plans and documents can be provided."|1|10/30/2024 3:28:00 PM|0|"N"||"Norfolk"|"MA"|"A"|25552|0.59|"B"|"O"|"A"|"N"||"N"||"N"|"C"|"N"
"LD"|73307921|"CN216907"|"AN2436"|"ACT"|1499000|"506 Rear"|"North Main"||201||"02025"|"N"|"PREMIUM BUILDERS PACKAGE!  Starting at $1,499,000   ""Final designs to be determined""  NEW CONSTRUCTION:  THIS LOT IS SET BACK FROM ROAD.  Approved for a Single family home with up to 3,500 square feet of living area. 4 bedrooms and 3.5 baths with a 2 car garage. Pick out your finishes! Primary Suite!  Schedule a meeting with the builder today and bring your ideas.   (See attached document for LOT 2). EXTERIOR PICTURE IS A FACSIMILE- IDEA OF STYLE HOME Contact agent for more information. Additional plans and documents can be provided"|1|10/30/2024 3:30:00 PM|0|"N"||"Norfolk"|"MA"|"A"|49648|1.14||"O"|"A"|"N"||"N"||"N"|"C"|"N"
"LD"|73308755|"CN224705"|"AN8305"|"ACT"|120000|"0"|"N Liberty St"||867||"01007"|"N"|"Estate lot with just under 3.5 acres available.   Build your dream house on this partially, cleared lot on the south side of Belchertown among other new construction homes."|3|11/1/2024 12:35:00 PM|0|"N"||"Hampshire"|"MA"|"A"|150151|3.45|"A"|"H"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73309011|"CN222240"|"AN4340"|"ACT"|22000|"0"|"Hillside Drive"||869||"01010"|"N"|"One-third acre lot on quiet, dead-end street.  Lot is directly across the street from 8 Hillside Drive.  There is currently a shallow well on the property.  Zoning is AR.  Possible uses:  garage, barn, storage.  Buyers are responsible for all necessary due diligence, including planning board approval and permits."|1|11/2/2024 12:35:00 PM|0|"N"||"Hampden"|"MA"|"D"|14374|0.33|"A,C,H"|"I"|"E,D"|"N"||"N"|||"B"|"N"
"LD"|73309198|"CN255625"|"AN5720"|"ACT"|599000|"204"|"East Street"||471||"01366"|"N"|"228 acres of land! Which is subject to a permanent Conservation Restriction held by the Town of Petersham. There is a 4.87 acre excluded area with a barn and a potential building lot, also there are two building envelopes with one can build single family home on it. There are four open fields that can be used as cultivation area and the other part is professionally managed forests can be used as timber land.  An existing two-story barn is in good condition and is serviced by a drilled well. Beside the barn are two hoop houses . Moccasin Brook crosses the property at the base of the fields. Grad this great opportunity and schedule your showing today!"|14|11/11/2024 5:24:00 PM|0|"N"||"Worcester"|"MA"|"B"|9931680|228|"A,C,D,E"|"R"|"A,E"|"Y"|"I,P,W"|"N"||"N"|"A"|"N"
"LD"|73309373|"TM316344"|"AN7280"|"ACT"|74900|"Lot 8"|"Old Pelham Rd"||867||"01007"|"N"|"Build your dream home in sought-after Belchertown! Located relatively close to the picturesque Quabbin Reservoir and town's main amenities, you can welcome tranquility and convenience right at your doorstep. Offering easy access to Route 202 and Route 9 and almost an acre of land with a cleared driveway. This lot provides privacy and beautiful, New England scenery making the possibilities endless. Don't miss out on this opportunity and envision your future here!"|1|11/4/2024 1:45:00 PM|0|"N"||"Hampshire"|"MA"|"A"|40946|0.94|"A,E"|"H,I"|"A"|"N"|||||"B"|"N"
"LD"|73309676|"E9500738"|"E12001"|"ACT"|129500|"Lot2"|"North Hatfield Road"||529|"NHF"|"01038"|"N"|"Looking to build your dream home with the privacy you’ve always wanted and convenience you desire.  Close to Northampton & Amherst only minutes to Rt 5/10 and I91, this lot is nestled in the quaint historic town of Hatfield. The wetlands have been delineated and are in the process of being recorded with Hatfield’s conservation committee.  Below pictured (Lot 2) please find the proposed building area for a single-family home with ADU possibilities on 2.9487 Acres zoned RR. There is dry upland area in the rear of the lot as well. Water and electric at street, sewer approximately 3-400 feet away. Town has assessed the property as a building lot since 1992."|4|11/5/2024 12:10:00 PM|0|"N"||"Hampshire"|"MA"|"A"|128445|2.95|"A,C"|"D,G,I,M"|"A,D"|"N"||"N"|||"B"|"N"
"LD"|73309687|"E9500738"|"E12001"|"ACT"|119000|"Lot1"|"North Hatfield Rd."||529|"NHF"|"01038"|"N"|"Looking to build your dream home with the privacy you’ve always wanted and convenience you desire.  Close to Northampton & Amherst only minutes to Rt 5/10 and I91, this lot is nestled in the quaint historic town of Hatfield. (Lot 1) 2.6488 Acres zoned RR wooded building lot.  The wetlands have been delineated and are in the process of being recorded with Hatfield’s conservation committee.  Below please find the proposed building area for a single-family home. Water and electric at street, sewer approximately 3-400 feet away. Town has assessed the property as a building lot since 1992."|3|11/5/2024 12:35:00 PM|0|"N"||"Hampshire"|"MA"|"A"|115382|2.65|"A,C"|"D,G,I,M"|"A"|"N"||"N"|||"B"|"N"
"LD"|73311062|"BB802922"|"BB3336"|"ACT"|169000|"404-R"|"K St"||1|"005"|"02127"|"U"|"RARELY AVAILABLE 200 SF BRICK GARAGE PARKING ON K ST BETWEEN MARINE & COLUMBIA RD! ""CASH OFFERS ONLY"" CONDO FEE IS PAID ANNUALLY AND INCLUDES SNOW REMOVAL. SPOT #8"|6|11/8/2024 1:15:00 PM|0|"N"||"Suffolk"|"MA"|"E"|221|0.01||"O"|"D"|"N"|||||"F"|"U"
"LD"|73312482|"BB985280"|"AN4538"|"ACT"|390000|"431"|"Sconticut Neck Rd - LOT 27"||155|"11E"|"02719"|"N"|"LOT 27. NEW PRICE. Very motivated seller. Build your new single family dream home on this beautiful 2 +/- acre parcel of land (lot 27 in the photos) set back from Sconticut Neck Rd. Existing house site already has town sewer, water, electric. This property will have an agricultural deed restriction on a portion of the lot outside of the building envelope limiting the part that is non-buildable to agricultural pursuits or to leave as open space. See map in listing photos. This is an ANR lot which has been approved by the Fairhaven Planning Board. All that is left to do is to get your building permit. Bucolic setting close to beaches, boating, West Island, marina, shops & restaurants, bike path and more. Adjacent lot 28 recently sold."|12|11/14/2024 1:09:00 AM|0|"N"||"Bristol"|"MA"|"A"|87120|2|"A"|"B,C,D,R"|"A,E"|"N"||"N"||"N"|"A"|"N"
"LD"|73312701|"BB807781"|"BB4624"|"ACT"|450000|"0"|"Matthew Circle"||184||"02356"|"N"|"This Beautifully Established Neighborhood is a 14 Lot subdivision, close to Easton's 5 corners with shopping and restaurants and close to the highways. There is a train station also close by in a neighboring town  Build your dream house. There are restrictions and plans must be approved."|0|11/14/2024 1:53:00 PM|0|"N"||"Bristol"|"MA"|"A"|15000|0.34||"D,I"|"A,F"|"N"||"N"||"N"|"B"|"N"
"LD"|73313815|"BB985280"|"AN4538"|"ACT"|299000|"0"|"Harbor Acres Ln - LOT A"||151||"02739"|"N"|"Large 7.8 acres parcel with 2 buildable lots located off of Harbor Acres Ln (Mattapoisett Neck Rd to Harbor Rd to Harbor Acres Ln). List price is for 1 of 2 lots. OWNER HAS COMPLETED SUBSTANTIAL ENGINEERING WORK AND HAS RECORDED FORM-C SUBDIVISION APPROVAL FROM MATTAPOISETT PLANNING BOARD FOR 2 LOTS: LOT A – 4.54 ACRES & LOT B – 3.25 ACRES (form attached to MLS listing). Both lots perked in August 2023 (perk tests attached to MLS listing). Private septic and well water required. Most of land located out of flood zone. Order of Conditions exists for Harbor Acres Ln roadway. Widening and small wetlands removal required which OWNER IS IN PROCESS OF COMPLETING (MAY 2025). Majority of hard work has been completed for this parcel to obtain building permit. Beach rights to private Shell Beach at bottom of road may also be available through additional purchase of share in separate lot owned by same owner…ask listing agent. Note: boundary lines depicted in photos are for illustration only."|6|11/19/2024 8:03:00 AM|0|"N"||"Plymouth"|"MA"|"A"|197762|4.54|"B"|"B,G,I"|"A"|"N"||"N"||"N"|"C"|"N"
"LD"|73313816|"BB985280"|"AN4538"|"ACT"|299000|"0"|"Harbor Acres Ln - LOT B"||151||"02739"|"N"|"Large 7.8 acres parcel with 2 buildable lots located off of Harbor Acres Ln (Mattapoisett Neck Rd to Harbor Rd to Harbor Acres Ln). List price is for 1 of 2 lots. OWNER HAS COMPLETED SUBSTANTIAL ENGINEERING WORK AND HAS RECORDED FORM-C SUBDIVISION APPROVAL FROM MATTAPOISETT PLANNING BOARD FOR 2 LOTS: LOT A – 4.54 ACRES & LOT B – 3.25 ACRES (form attached to MLS listing). Both lots perked in August 2023 (perk tests attached to MLS listing). Private septic and well water required. Most of land located out of flood zone. Order of Conditions exists for Harbor Acres Ln roadway. Widening and small wetlands removal required which OWNER IS IN PROCESS OF COMPLETING (MAY 2025). Majority of hard work has been completed for this parcel to obtain building permit. Beach rights to private Shell Beach at bottom of road may also be available through additional purchase of share in separate lot owned by same owner…ask listing agent. Note: boundary lines depicted in photos are for illustration only."|6|11/19/2024 8:03:00 AM|0|"N"||"Plymouth"|"MA"|"A"|141570|3.25|"B"|"B,G,I"|"A"|"N"||"N"||"N"|"C"|"N"
"LD"|73313889|"CN207551"|"AN0992"|"ACT"|179900|"195"|"Electric Ave"||456||"01462"|"N"|"Prime Building Lot in Lunenburg, MA – Approved for Duplex or Condex! Seize the opportunity to build your dream property on this parcel of land in Lunenburg, MA. This fully approved lot is ready for construction; offering a perfect solution for investors or those looking to create multi-family housing in a desirable New England town.This land is conveniently serviced by town water, town sewer, and natural gas—providing all the essential utilities for a smooth and efficient build. With easy access to major highways and just minutes from local shops, restaurants, and schools, this property offers the perfect balance of tranquility and convenience.  Town water, town sewer, and natural gas connections available; Gently sloping lot with ample space for development. Close proximity to Route 2, local amenities, and recreation areas. This is a rare opportunity to invest in Lunenburg."|1|11/19/2024 11:14:00 AM|0|"N"||"Worcester"|"MA"|"A"|76230|1.75|"A,E,M"|"H"|"A,B"|"N"||"N"||"N"|"B"|"N"
"LD"|73314080|"BB903278"|"BB4624"|"ACT"|1650000|"1789"|"Broadway"||171||"02767"|"N"|"Exceptional Opportunity at 1789 Broadway, Raynham! This unique 5.5-acre property combines residential charm with unmatched potential. The main house boasts 3 bedrooms, 3 baths & 3,500 sq ft of living space, complete with an in-ground pool for relaxing summers.(Rent $2,700 mthly) A separate one-bedroom apt (Rent $1,000 mthly) attached to an oversized 4-car garage, offering flexibility for guests, extended family, or rental income. Zoned for both Commercial and Residential use, the property includes barns, multiple outbuildings, and is currently under 61A Agricultural use with livestock on-site. Featuring 505 feet of frontage on Route 138, with access to town sewer & water, this prime location is minutes from major highways. Whether you envision a private estate, farm-to-table eatery, or future commercial development, the possibilities are endless. Please note: both homes are occupied(separate elec & heat).Property access is restricted due to animals. Don’t miss this rare find!"|23|6/3/2025 3:57:00 PM|0|"N"||"Bristol"|"MA"|"F"|239593|5.5|"A"|"D,R"|"A,E,G,H"|"N"||"N"|||"A,B"|"N"
